fund_id,fund_name,amc_id,category_id,risk_rating_id,benchmark_id,inception_date
11017,Fund 14,1,2,3,5,1996-02-15
11018,Fund 28,7,4,3,4,1994-06-17
11019,Fund 4,2,3,1,1,2007-03-19
11020,Fund 103,7,5,1,5,2022-06-23
11021,Fund 55,8,3,1,3,2011-05-19
11022,Fund 119,6,3,4,2,2012-03-02
11023,Fund 139,8,3,1,5,1991-11-20
11024,Fund 69,4,3,4,2,2006-03-02
11025,Fund 134,3,5,4,5,1993-12-19
11026,Fund 87,6,3,3,2,2001-02-04
11027,Fund 199,3,5,3,2,2016-01-12
11028,Fund 3,3,5,4,2,2020-08-13
11029,Fund 82,6,6,2,2,2015-06-11
11030,Fund 13,4,1,2,2,2005-03-08
11031,Fund 1,2,3,2,4,1990-01-11
11032,Fund 19,5,6,1,2,1990-09-15
11033,Fund 116,7,1,2,3,2003-08-21
11034,Fund 172,3,2,4,1,1991-08-27
11035,Fund 180,5,3,1,2,2008-05-01
11036,Fund 98,8,1,4,2,2006-09-08
11037,Fund 97,5,6,3,4,1992-08-09
11038,Fund 180,2,4,1,2,2022-05-13
11039,Fund 40,7,6,2,3,2014-10-27
11040,Fund 128,3,6,2,3,1990-10-22
11041,Fund 157,3,6,3,1,1991-01-17
11042,Fund 176,7,2,2,5,2001-06-22
11043,Fund 101,5,2,4,4,2013-11-06
11044,Fund 181,6,2,2,4,2020-09-26
11045,Fund 37,4,1,2,3,2006-07-13
11046,Fund 179,4,6,2,4,2013-06-07
11047,Fund 74,2,3,1,2,2019-02-10
11048,Fund 29,8,6,2,2,2011-08-12
11049,Fund 100,4,6,2,3,2012-11-14
11050,Fund 184,1,5,2,3,2008-10-09
11051,Fund 60,4,3,4,1,1998-08-21
11052,Fund 158,2,3,2,4,1990-09-26
11053,Fund 44,2,5,1,5,1998-06-24
11054,Fund 131,4,4,2,3,1995-11-13
11055,Fund 61,3,5,3,2,1999-05-05
11056,Fund 186,8,5,2,2,1991-05-17
11057,Fund 109,7,5,2,1,2000-08-15
11058,Fund 42,5,6,3,5,2015-05-23
11059,Fund 87,8,2,4,4,1990-07-26
11060,Fund 138,3,4,2,2,2005-10-08
11061,Fund 39,1,4,1,2,2009-05-25
11062,Fund 76,7,5,3,1,1997-08-10
11063,Fund 138,8,4,3,2,2002-10-07
11064,Fund 170,3,5,3,1,2005-11-13
11065,Fund 160,7,4,2,4,2021-04-16
11066,Fund 127,5,2,2,3,2007-10-13
11067,Fund 43,1,4,3,2,2000-02-26
11068,Fund 43,8,3,1,2,1994-09-22
11069,Fund 47,1,2,2,2,2016-09-03
11070,Fund 25,6,3,3,3,2015-02-22
11071,Fund 135,1,6,3,1,1991-01-07
11072,Fund 67,6,6,3,3,2018-07-24
11073,Fund 54,2,6,3,4,2018-07-28
11074,Fund 13,7,3,4,3,1997-10-12
11075,Fund 71,8,6,4,1,2007-07-02
11076,Fund 59,6,3,1,2,2001-04-13
11077,Fund 187,6,4,3,5,2007-04-28
11078,Fund 166,1,1,1,1,2022-08-14
11079,Fund 92,4,6,2,4,2020-08-25
11080,Fund 176,4,2,4,2,2015-08-19
11081,Fund 90,8,5,1,3,1997-10-01
11082,Fund 128,8,2,1,2,2006-03-02
11083,Fund 2,2,6,2,5,2003-03-08
11084,Fund 81,3,5,2,2,1990-05-21
11085,Fund 88,6,5,3,3,2005-07-04
11086,Fund 99,5,3,4,1,1990-05-14
11087,Fund 75,6,2,2,3,1995-03-12
11088,Fund 45,5,4,1,1,2009-02-06
11089,Fund 26,8,6,4,4,1999-11-02
11090,Fund 98,4,1,3,3,2012-03-09
11091,Fund 135,1,3,1,3,2010-01-24
11092,Fund 58,2,5,1,5,2011-08-25
11093,Fund 55,8,3,1,1,1997-11-25
11094,Fund 61,5,6,1,3,2006-05-16
11095,Fund 166,5,5,4,5,2009-08-18
11096,Fund 179,5,6,4,5,1992-01-21
11097,Fund 127,3,2,3,1,1999-12-23
11098,Fund 7,1,3,2,1,2019-12-09
11099,Fund 75,3,4,4,2,1996-01-03
11100,Fund 114,5,6,2,1,2016-06-13
11101,Fund 77,4,6,1,5,2019-07-16
11102,Fund 50,5,5,2,3,2000-06-07
11103,Fund 89,3,3,1,3,2004-12-06
11104,Fund 149,3,1,4,5,1997-10-17
11105,Fund 186,4,3,2,4,2015-09-24
11106,Fund 77,3,3,4,2,1992-02-01
11107,Fund 51,1,5,4,2,2000-02-01
11108,Fund 135,3,6,1,5,2000-08-03
11109,Fund 1,6,4,1,2,1993-10-16
11110,Fund 121,8,3,4,2,1990-10-11
11111,Fund 6,8,6,1,5,2007-04-09
11112,Fund 185,4,5,3,2,2000-01-20
11113,Fund 108,3,5,3,4,2016-01-07
11114,Fund 161,7,1,2,1,2004-11-24
11115,Fund 81,6,6,4,4,1997-05-07
11116,Fund 128,2,3,1,1,2005-08-25
11117,Fund 157,2,6,4,5,2012-01-14
11118,Fund 119,2,3,2,3,1996-06-19
11119,Fund 162,7,2,2,5,2014-04-22
11120,Fund 71,4,5,2,3,2003-06-23
11121,Fund 23,2,2,2,1,2001-11-18
11122,Fund 103,5,6,1,1,2002-06-28
11123,Fund 143,3,4,1,4,2003-11-20
11124,Fund 43,4,4,3,1,2016-11-09
11125,Fund 87,6,6,4,2,2007-09-08
11126,Fund 104,2,5,3,5,2013-08-12
11127,Fund 187,7,4,2,2,2022-04-05
11128,Fund 35,4,5,1,2,1996-08-14
11129,Fund 193,5,4,3,3,2018-03-28
11130,Fund 85,4,4,2,1,2019-02-18
11131,Fund 2,2,6,2,4,2005-05-06
11132,Fund 37,3,6,2,2,2012-09-26
11133,Fund 2,1,5,3,3,1993-06-21
11134,Fund 109,1,3,2,5,2010-02-27
11135,Fund 105,6,3,2,1,2005-09-20
11136,Fund 71,8,4,4,4,2017-11-17
11137,Fund 137,3,1,2,5,2001-09-15
11138,Fund 75,8,2,4,3,2009-02-24
11139,Fund 17,7,1,3,1,2005-07-01
11140,Fund 97,2,2,3,1,1991-11-08
11141,Fund 175,6,3,2,4,2008-04-26
11142,Fund 69,7,1,1,2,2015-04-09
11143,Fund 165,3,2,3,5,2019-05-07
11144,Fund 68,2,3,1,5,1991-08-14
11145,Fund 112,8,1,2,4,2013-01-21
11146,Fund 6,3,3,2,4,1994-01-08
11147,Fund 149,3,6,4,4,1994-06-01
11148,Fund 89,4,6,1,1,2010-11-25
11149,Fund 159,8,4,3,4,2004-08-16
11150,Fund 7,5,2,2,1,2010-09-28
11151,Fund 57,4,2,2,2,2002-09-17
11152,Fund 44,7,3,3,4,2004-03-04
11153,Fund 21,5,3,3,2,2006-05-17
11154,Fund 25,6,3,2,1,2003-10-25
11155,Fund 156,3,1,4,5,2017-07-26
11156,Fund 101,3,5,4,5,2019-01-23
11157,Fund 65,1,3,3,2,2020-06-25
11158,Fund 131,8,3,1,5,2001-06-05
11159,Fund 190,1,5,4,3,2015-07-04
11160,Fund 18,1,4,2,5,1992-01-22
11161,Fund 13,4,6,2,3,2015-01-10
11162,Fund 104,1,5,2,5,2008-09-06
11163,Fund 124,4,1,1,2,1998-04-10
11164,Fund 72,2,2,4,4,1996-09-01
11165,Fund 23,8,2,1,3,2004-09-02
11166,Fund 152,7,6,4,3,2005-01-22
11167,Fund 113,4,1,2,4,2002-03-10
11168,Fund 16,8,3,2,3,2013-09-03
11169,Fund 63,6,2,4,2,2008-07-04
11170,Fund 86,3,1,2,5,1993-12-12
11171,Fund 17,8,2,3,5,2016-06-12
11172,Fund 38,3,1,3,5,1990-11-02
11173,Fund 106,3,6,1,2,1990-08-08
11174,Fund 91,5,6,4,3,1990-04-22
11175,Fund 162,2,2,2,4,2013-08-11
11176,Fund 66,1,3,1,2,2001-04-17
11177,Fund 105,2,6,1,2,2002-09-19
11178,Fund 124,7,5,1,5,2019-07-21
11179,Fund 27,4,6,1,1,1996-04-14
11180,Fund 85,5,1,1,3,1994-06-04
11181,Fund 131,1,3,3,2,2001-01-26
11182,Fund 7,5,1,4,5,2022-02-26
11183,Fund 42,2,4,4,2,1998-12-16
11184,Fund 138,4,1,2,2,2008-03-10
11185,Fund 71,1,2,3,2,2022-04-12
11186,Fund 39,7,3,2,5,2004-01-15
11187,Fund 19,7,5,3,5,2022-07-15
11188,Fund 6,1,4,1,1,2009-05-02
11189,Fund 8,4,3,4,4,2010-10-06
11190,Fund 8,4,6,2,5,2003-07-25
11191,Fund 112,6,4,2,1,2022-05-26
11192,Fund 166,5,5,3,5,2003-04-27
11193,Fund 36,2,6,3,4,2010-07-20
11194,Fund 113,8,6,3,1,1991-11-21
11195,Fund 164,1,3,2,2,2018-02-03
11196,Fund 33,1,3,3,4,2001-12-20
11197,Fund 170,1,4,2,2,1995-10-24
11198,Fund 137,6,6,3,4,1993-09-01
11199,Fund 28,2,5,4,2,2001-01-02
11200,Fund 104,7,1,4,2,2001-04-26
11201,Fund 91,8,5,1,3,1997-09-06
11202,Fund 75,3,2,3,1,2014-05-24
11203,Fund 161,4,1,1,3,2004-08-27
11204,Fund 100,2,6,1,1,1999-05-25
11205,Fund 31,1,6,1,2,1996-08-04
11206,Fund 139,7,4,1,1,1996-09-21
11207,Fund 85,1,3,1,1,2006-07-21
11208,Fund 133,2,6,2,3,2008-06-18
11209,Fund 121,8,6,2,2,1997-01-20
11210,Fund 94,5,6,1,5,2016-10-08
11211,Fund 14,5,3,2,1,1994-05-20
11212,Fund 182,3,1,2,5,2014-03-24
11213,Fund 96,6,5,1,3,1994-05-26
11214,Fund 64,4,3,3,3,1992-03-17
11215,Fund 34,1,5,4,4,1991-11-20
11216,Fund 95,7,6,3,4,2009-01-04
11217,Fund 152,8,3,2,4,2006-05-16
11218,Fund 29,1,4,2,1,2016-12-20
11219,Fund 169,4,3,4,3,2000-02-20
11220,Fund 100,4,3,3,3,1992-10-01
11221,Fund 170,2,2,4,2,1990-08-03
11222,Fund 52,8,5,1,5,2002-01-01
11223,Fund 90,1,3,4,1,2010-06-03
11224,Fund 182,1,4,4,2,2002-11-09
11225,Fund 120,8,2,4,1,2005-05-25
11226,Fund 145,7,1,2,3,2002-05-26
11227,Fund 149,5,2,2,2,2011-02-21
11228,Fund 188,4,2,4,4,2021-05-06
11229,Fund 122,2,1,1,4,2002-06-11
11230,Fund 165,2,3,1,3,2020-12-28
11231,Fund 145,1,1,3,5,2003-11-26
11232,Fund 44,7,6,1,1,2009-07-22
11233,Fund 195,8,6,1,4,2018-10-04
11234,Fund 87,1,5,4,4,1994-10-14
11235,Fund 163,1,3,3,5,1998-12-13
11236,Fund 126,8,6,3,2,1992-06-28
11237,Fund 76,1,2,2,4,1994-11-11
11238,Fund 144,7,3,3,4,2021-01-16
11239,Fund 196,3,4,2,1,1999-06-28
11240,Fund 22,1,5,3,1,1993-08-01
11241,Fund 43,3,4,4,2,2021-11-26
11242,Fund 50,4,4,1,1,2011-10-20
11243,Fund 2,2,1,4,4,1996-03-05
11244,Fund 83,8,6,1,2,2016-03-23
11245,Fund 43,7,6,3,2,1997-10-19
11246,Fund 167,2,3,4,1,2022-12-27
11247,Fund 93,4,4,2,4,2021-08-14
11248,Fund 167,5,4,1,2,2010-01-09
11249,Fund 162,3,4,2,2,2018-11-18
11250,Fund 181,2,1,1,3,2005-01-14
11251,Fund 102,2,6,3,4,2010-08-03
11252,Fund 42,2,6,2,4,2002-06-15
11253,Fund 152,4,3,4,1,2007-01-05
11254,Fund 67,7,4,1,2,2010-02-19
11255,Fund 119,6,4,2,5,2014-02-01
11256,Fund 34,7,5,2,3,2004-07-26
11257,Fund 146,5,3,3,4,1992-03-27
11258,Fund 2,7,4,4,1,1993-07-19
11259,Fund 179,2,1,2,3,2001-09-26
11260,Fund 176,2,1,1,5,1994-09-26
11261,Fund 182,8,4,2,3,2018-03-26
11262,Fund 8,4,2,4,4,1997-04-26
11263,Fund 31,1,1,4,2,1994-08-03
11264,Fund 148,4,2,3,5,2005-07-11
11265,Fund 19,3,3,4,3,2011-03-18
11266,Fund 75,4,3,2,3,2008-02-02
11267,Fund 115,6,4,4,2,1996-09-17
11268,Fund 89,7,4,4,5,2000-04-06
11269,Fund 88,3,6,1,3,2019-10-15
11270,Fund 52,2,1,3,3,2000-02-26
11271,Fund 94,4,3,3,5,2015-02-21
11272,Fund 76,1,2,4,3,2012-10-14
11273,Fund 73,5,1,2,3,2007-07-01
11274,Fund 197,6,3,3,5,1997-05-14
11275,Fund 120,3,4,3,2,2022-03-26
11276,Fund 31,2,1,3,1,1992-11-07
11277,Fund 100,2,3,4,2,2006-12-08
11278,Fund 169,3,6,3,5,1992-10-07
11279,Fund 91,4,4,4,5,1990-11-08
11280,Fund 141,8,5,1,4,2005-03-27
11281,Fund 29,5,4,4,3,2004-06-28
11282,Fund 179,8,2,1,1,2000-01-27
11283,Fund 65,7,5,3,3,1995-07-28
11284,Fund 55,2,1,4,2,1990-12-01
11285,Fund 184,8,3,4,1,2008-01-02
11286,Fund 168,6,5,2,2,1992-07-24
11287,Fund 95,7,5,4,3,1998-10-08
11288,Fund 86,8,4,3,5,1993-01-02
11289,Fund 190,2,5,1,4,2010-07-15
11290,Fund 196,7,2,2,2,2015-07-26
11291,Fund 50,1,6,4,2,2021-07-10
11292,Fund 186,5,6,4,2,2010-09-13
11293,Fund 167,2,3,4,2,2007-06-11
11294,Fund 170,1,3,3,1,2005-09-16
11295,Fund 156,4,1,1,1,1994-11-24
11296,Fund 63,7,5,4,3,2010-10-16
11297,Fund 54,8,4,4,2,2009-01-08
11298,Fund 77,3,2,4,3,1992-02-07
11299,Fund 100,4,3,2,2,2016-01-20
11300,Fund 45,3,2,2,1,2017-07-26
11301,Fund 6,8,2,4,5,1998-05-12
11302,Fund 118,3,3,3,3,1998-08-22
11303,Fund 32,3,4,4,4,1999-01-20
11304,Fund 171,4,4,2,3,1991-08-09
11305,Fund 164,3,1,4,3,2007-12-15
11306,Fund 188,6,5,3,2,2012-08-06
11307,Fund 97,7,5,4,1,2002-07-01
11308,Fund 7,7,5,3,2,1992-01-13
11309,Fund 99,7,1,1,4,2012-02-06
11310,Fund 125,1,6,4,3,2017-12-12
11311,Fund 94,4,6,1,4,2000-03-19
11312,Fund 60,7,3,2,4,1995-03-04
11313,Fund 131,4,5,1,2,2009-04-05
11314,Fund 195,1,3,2,4,2008-02-12
11315,Fund 181,1,1,4,4,2010-07-04
11316,Fund 110,2,1,3,2,1997-11-04
11317,Fund 38,5,3,3,4,1993-05-06
11318,Fund 27,5,2,3,2,2002-10-04
11319,Fund 61,8,6,4,3,2003-09-23
11320,Fund 172,6,4,4,3,1993-07-18
11321,Fund 96,1,1,1,1,2002-02-07
11322,Fund 146,4,2,2,2,2001-07-14
11323,Fund 71,6,4,1,2,1996-09-13
11324,Fund 8,4,2,3,4,2002-04-01
11325,Fund 22,3,2,4,1,1995-11-15
11326,Fund 192,6,5,3,2,1993-02-06
11327,Fund 82,4,1,2,2,1993-04-27
11328,Fund 129,5,2,4,4,2022-01-16
11329,Fund 199,2,2,1,2,2021-08-03
11330,Fund 188,2,6,4,5,1999-12-24
11331,Fund 9,6,5,2,2,1995-08-05
11332,Fund 32,4,1,2,2,2010-12-21
11333,Fund 53,2,6,4,1,2014-04-10
11334,Fund 162,6,1,3,1,2005-01-24
11335,Fund 82,1,3,1,2,2008-12-01
11336,Fund 35,7,5,4,2,1995-05-17
11337,Fund 99,2,3,3,5,2012-03-09
11338,Fund 29,6,5,4,5,2001-02-17
11339,Fund 39,7,6,3,2,1995-01-03
11340,Fund 140,4,1,3,5,2000-01-19
11341,Fund 113,1,3,1,5,2020-03-06
11342,Fund 71,1,5,1,1,2014-02-02
11343,Fund 66,3,6,1,2,2002-03-06
11344,Fund 50,2,2,2,4,2013-04-20
11345,Fund 130,2,2,4,1,1990-01-24
11346,Fund 68,7,4,2,1,2018-06-04
11347,Fund 64,8,3,4,3,2009-05-23
11348,Fund 148,6,5,4,3,2020-08-11
11349,Fund 110,2,5,3,3,2013-11-10
11350,Fund 81,3,5,4,4,1999-05-16
11351,Fund 100,2,1,3,1,2003-01-11
11352,Fund 73,6,6,4,4,1996-09-13
11353,Fund 35,4,2,2,2,2001-12-18
11354,Fund 45,2,4,3,4,2002-02-12
11355,Fund 6,6,1,1,2,1999-03-22
11356,Fund 193,1,1,1,4,1993-06-27
11357,Fund 180,8,3,3,4,2010-07-22
11358,Fund 87,1,5,4,4,2018-12-01
11359,Fund 53,4,6,2,5,2000-11-26
11360,Fund 114,2,1,1,2,2013-06-03
11361,Fund 80,2,2,4,2,2017-10-13
11362,Fund 147,4,5,3,1,2021-03-07
11363,Fund 57,4,6,3,2,1992-07-21
11364,Fund 181,3,2,1,4,1999-04-19
11365,Fund 42,2,3,4,4,1997-12-23
11366,Fund 193,6,1,2,3,1991-04-11
11367,Fund 27,7,3,1,2,2017-11-18
11368,Fund 54,4,5,3,2,2008-03-24
11369,Fund 57,6,5,1,2,2006-04-16
11370,Fund 98,1,5,4,5,2020-08-19
11371,Fund 167,5,5,4,2,2022-09-05
11372,Fund 101,5,1,2,3,1995-03-15
11373,Fund 77,4,4,1,5,1998-07-18
11374,Fund 135,7,3,3,2,1993-02-18
11375,Fund 30,4,6,2,1,1994-02-13
11376,Fund 193,5,5,4,2,2005-01-10
11377,Fund 149,2,2,2,2,2021-10-09
11378,Fund 43,1,4,1,3,2004-08-28
11379,Fund 174,2,4,4,4,2004-10-04
11380,Fund 32,2,6,2,2,1999-01-21
11381,Fund 135,1,6,3,3,2022-08-21
11382,Fund 30,2,5,1,4,2007-12-06
11383,Fund 101,8,5,2,5,2018-01-04
11384,Fund 181,8,4,4,1,2009-04-03
11385,Fund 190,6,2,3,3,1990-05-13
11386,Fund 111,7,2,3,2,2003-09-11
11387,Fund 13,5,6,3,3,2003-09-01
11388,Fund 32,1,4,2,3,2002-07-06
11389,Fund 20,6,5,4,2,2018-12-12
11390,Fund 184,7,1,4,3,1994-03-09
11391,Fund 33,2,2,3,5,1993-10-07
11392,Fund 193,7,4,1,1,2021-09-21
11393,Fund 179,7,6,2,5,2012-08-21
11394,Fund 122,8,1,2,1,1990-12-27
11395,Fund 180,5,6,1,1,2015-09-04
11396,Fund 32,6,6,1,5,2005-12-18
11397,Fund 147,1,6,3,5,1991-11-10
11398,Fund 197,6,2,2,4,2015-02-13
11399,Fund 198,5,3,3,1,1991-10-16
11400,Fund 192,5,5,2,3,2007-01-06
11401,Fund 45,8,2,1,5,2017-12-16
11402,Fund 4,2,5,3,3,2002-02-28
11403,Fund 9,5,2,3,1,2007-05-17
11404,Fund 163,6,1,1,3,1995-02-25
11405,Fund 74,1,5,3,3,2014-11-03
11406,Fund 68,1,6,1,1,2015-05-27
11407,Fund 57,1,6,4,5,1998-03-05
11408,Fund 144,2,6,3,5,2012-08-04
11409,Fund 38,5,1,3,1,2008-11-17
11410,Fund 15,8,4,4,3,1999-05-03
11411,Fund 161,1,5,4,2,2003-07-22
11412,Fund 12,3,1,2,4,2000-04-10
11413,Fund 77,5,4,1,5,2019-03-03
11414,Fund 3,5,4,4,5,1991-09-02
11415,Fund 172,7,6,2,2,2005-05-05
11416,Fund 70,6,1,4,2,2008-05-06
11417,Fund 38,3,3,1,5,1995-03-18
11418,Fund 68,8,6,3,4,1999-03-03
11419,Fund 190,5,2,1,2,1990-03-02
11420,Fund 138,6,4,4,1,2022-04-22
11421,Fund 113,4,6,3,2,1991-09-09
11422,Fund 21,2,5,3,1,2019-07-26
11423,Fund 139,4,2,4,4,2012-08-10
11424,Fund 18,3,3,1,5,1993-08-26
11425,Fund 71,4,3,2,2,1999-09-19
11426,Fund 191,8,5,3,1,1993-12-21
11427,Fund 190,5,3,4,2,1991-02-15
11428,Fund 162,4,2,4,2,2001-01-27
11429,Fund 29,4,4,4,4,2009-12-26
11430,Fund 128,5,5,1,2,1991-01-01
11431,Fund 10,1,1,1,3,2002-05-05
11432,Fund 168,1,3,2,2,1992-01-19
11433,Fund 146,3,6,1,1,1997-04-18
11434,Fund 37,8,6,2,1,2017-07-13
11435,Fund 33,6,6,4,2,2005-03-23
11436,Fund 144,1,4,4,2,2021-02-24
11437,Fund 149,3,4,1,3,2014-10-23
11438,Fund 102,4,1,2,1,2004-04-26
11439,Fund 137,5,6,2,4,1990-06-26
11440,Fund 182,3,6,1,1,1997-09-07
11441,Fund 25,3,6,2,4,1991-08-07
11442,Fund 140,7,6,1,4,1997-12-20
11443,Fund 23,8,6,1,2,2016-05-10
11444,Fund 18,5,6,3,2,2011-04-27
11445,Fund 95,1,2,3,5,2013-10-13
11446,Fund 77,2,4,1,3,1991-04-09
11447,Fund 20,6,2,4,5,1991-10-15
11448,Fund 46,2,6,3,3,2002-04-19
11449,Fund 160,2,4,3,5,2022-02-04
11450,Fund 66,8,3,1,3,2011-05-07
11451,Fund 190,3,2,1,4,2021-08-01
11452,Fund 86,5,3,2,1,2014-01-16
11453,Fund 146,7,6,3,2,2017-02-14
11454,Fund 170,7,5,4,1,2009-07-23
11455,Fund 29,1,3,1,1,2012-04-02
11456,Fund 68,4,1,4,3,1997-10-05
11457,Fund 190,3,5,4,5,2003-09-21
11458,Fund 157,4,2,1,3,2008-03-01
11459,Fund 101,4,4,2,5,2013-08-03
11460,Fund 178,6,6,1,2,2001-11-11
11461,Fund 44,6,6,1,1,2015-05-05
11462,Fund 197,2,3,3,1,2009-07-26
11463,Fund 175,1,5,3,1,1991-02-18
11464,Fund 158,5,1,2,4,1999-05-10
11465,Fund 44,2,4,3,2,2004-04-02
11466,Fund 125,6,3,1,3,1992-04-20
11467,Fund 189,4,3,4,4,2004-04-25
11468,Fund 3,5,5,3,5,1998-03-16
11469,Fund 164,7,1,3,2,2016-03-02
11470,Fund 7,6,2,3,4,2009-12-28
11471,Fund 103,1,4,2,2,1992-02-26
11472,Fund 174,7,4,3,4,2010-08-05
11473,Fund 30,8,2,1,1,2003-12-09
11474,Fund 195,6,5,1,2,1995-05-10
11475,Fund 120,2,1,4,1,1998-10-11
11476,Fund 29,5,6,2,4,2010-11-15
11477,Fund 58,2,3,1,1,2016-09-13
11478,Fund 132,8,6,2,5,2004-04-06
11479,Fund 88,1,3,4,4,2008-12-06
11480,Fund 66,8,6,1,3,2009-10-02
11481,Fund 52,2,2,3,4,2019-05-22
11482,Fund 110,3,1,1,4,1996-07-14
11483,Fund 20,5,4,3,2,2008-10-16
11484,Fund 30,6,5,1,1,2014-01-01
11485,Fund 79,7,1,4,1,2008-08-09
11486,Fund 22,4,4,1,5,2006-08-12
11487,Fund 53,3,6,3,2,2019-02-15
11488,Fund 18,7,6,4,1,2006-09-03
11489,Fund 50,5,4,2,2,2016-06-13
11490,Fund 11,8,5,1,2,1993-05-07
11491,Fund 94,5,2,3,5,1992-11-16
11492,Fund 89,1,4,2,3,1996-04-17
11493,Fund 135,1,4,4,1,2017-05-08
11494,Fund 177,7,1,1,2,2007-12-28
11495,Fund 72,1,6,1,4,1997-08-12
11496,Fund 32,4,6,3,2,2009-03-08
11497,Fund 84,4,1,1,5,2007-06-24
11498,Fund 80,8,6,2,1,2005-11-10
11499,Fund 95,6,3,2,4,2016-11-25
11500,Fund 42,4,2,3,5,1995-11-02
11501,Fund 131,1,5,1,4,2010-01-13
11502,Fund 164,8,1,4,2,2022-03-15
11503,Fund 27,4,6,2,2,2009-11-16
11504,Fund 76,6,4,3,3,1992-01-06
11505,Fund 77,5,2,1,1,2006-08-22
11506,Fund 129,3,2,1,4,2011-11-01
11507,Fund 139,4,6,4,1,2006-12-28
11508,Fund 62,5,3,2,4,2021-12-19
11509,Fund 177,4,6,3,1,2009-11-15
11510,Fund 191,2,5,1,5,2019-05-17
11511,Fund 57,5,1,3,5,2004-07-16
11512,Fund 26,7,5,1,5,1991-03-14
11513,Fund 159,5,5,2,1,1996-09-23
11514,Fund 91,7,6,2,3,2013-08-10
11515,Fund 20,5,1,4,5,2006-11-24
11516,Fund 134,8,3,4,4,1992-09-19
11517,Fund 133,4,3,3,3,1990-06-19
11518,Fund 54,3,6,1,4,1999-06-27
11519,Fund 15,1,5,4,1,2009-08-08
11520,Fund 103,5,5,3,2,2004-04-07
11521,Fund 55,4,1,3,5,1997-07-15
11522,Fund 39,6,3,1,3,2013-09-08
11523,Fund 4,6,3,4,5,2005-05-02
11524,Fund 110,5,6,4,2,2009-06-27
11525,Fund 80,8,5,1,4,2011-07-24
11526,Fund 196,5,4,3,2,1997-06-04
11527,Fund 130,4,2,4,2,1990-02-13
11528,Fund 89,4,6,3,1,1994-12-27
11529,Fund 121,1,1,2,1,1997-05-19
11530,Fund 100,2,2,3,1,1993-11-10
11531,Fund 79,3,3,4,4,2017-05-18
11532,Fund 140,7,3,3,2,2005-05-05
11533,Fund 165,2,6,3,2,2020-05-01
11534,Fund 96,8,5,4,4,2001-08-23
11535,Fund 181,2,2,3,4,2022-03-10
11536,Fund 173,8,3,1,4,1992-12-25
11537,Fund 178,3,4,4,2,2010-09-01
11538,Fund 121,8,6,4,5,2016-11-21
11539,Fund 53,2,1,2,4,2018-02-01
11540,Fund 37,3,1,2,4,2022-11-03
11541,Fund 114,2,4,4,5,2016-05-27
11542,Fund 124,7,4,3,4,2010-08-23
11543,Fund 11,6,4,1,2,2015-05-16
11544,Fund 194,6,2,4,4,2008-02-23
11545,Fund 131,3,3,2,3,2002-11-02
11546,Fund 57,3,6,2,4,2013-11-18
11547,Fund 81,5,2,1,4,2021-02-13
11548,Fund 175,1,6,4,5,2004-01-23
11549,Fund 48,7,6,2,1,2007-06-27
11550,Fund 83,4,4,2,5,1999-05-05
11551,Fund 157,3,4,2,5,1994-07-02
11552,Fund 13,2,3,2,2,2014-03-28
11553,Fund 192,2,1,3,3,1993-05-04
11554,Fund 151,3,4,2,5,2005-04-20
11555,Fund 122,4,4,4,1,2014-02-10
11556,Fund 134,3,3,3,2,2009-04-13
11557,Fund 180,1,6,1,5,2021-12-13
11558,Fund 173,3,3,4,2,2020-11-14
11559,Fund 81,6,2,3,4,2008-10-08
11560,Fund 120,2,3,1,4,1990-03-02
11561,Fund 17,4,3,3,3,2011-07-21
11562,Fund 144,5,3,1,1,1998-07-23
11563,Fund 14,2,3,1,1,2019-01-20
11564,Fund 132,2,1,4,1,2020-08-27
11565,Fund 48,5,6,1,2,2006-01-04
11566,Fund 67,7,1,1,1,1993-02-01
11567,Fund 20,6,6,3,2,2006-09-26
11568,Fund 78,6,3,1,4,2000-05-18
11569,Fund 119,2,1,4,4,1995-05-13
11570,Fund 70,2,5,4,5,2002-01-03
11571,Fund 168,1,3,3,1,1992-12-10
11572,Fund 124,6,1,1,1,2009-01-10
11573,Fund 107,5,5,1,2,1996-02-21
11574,Fund 172,3,6,2,3,1999-11-07
11575,Fund 35,1,2,4,3,1994-05-26
11576,Fund 123,6,3,4,3,1996-11-01
11577,Fund 87,2,4,1,4,1998-08-14
11578,Fund 59,3,3,4,2,2016-01-02
11579,Fund 72,1,6,1,2,2003-11-03
11580,Fund 186,1,1,2,3,2008-07-28
11581,Fund 62,3,6,2,5,2004-07-28
11582,Fund 40,4,2,3,1,1996-07-08
11583,Fund 26,3,5,3,1,2013-10-14
11584,Fund 95,8,4,1,3,2021-04-03
11585,Fund 177,7,3,2,5,1995-06-28
11586,Fund 175,5,5,3,4,1991-08-18
11587,Fund 171,4,2,2,4,2012-07-23
11588,Fund 42,1,4,1,5,2009-02-08
11589,Fund 8,1,6,3,3,2017-05-23
11590,Fund 87,4,3,2,3,1992-02-20
11591,Fund 23,7,3,3,5,1992-05-07
11592,Fund 33,7,1,4,4,2009-06-15
11593,Fund 81,1,4,3,2,1998-06-04
11594,Fund 161,3,5,4,3,2014-08-01
11595,Fund 85,8,6,2,3,1998-06-20
11596,Fund 145,4,2,4,1,2022-06-25
11597,Fund 105,4,6,2,1,1999-06-05
